marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
0,1,0,0,0,1,3,4,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
1,3,0,1,0,1,3,1,1,999,0,0,-1.8,92.893,-46.2,1.259,5099.1,1
0,1,0,0,0,1,3,1,7,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
0,4,1,0,0,0,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,6,0,1,1,1,7,2,3,999,0,0,-3.0,92.713,-33.0,0.715,5023.5,0
0,5,1,0,0,1,2,4,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
1,0,0,1,0,0,5,3,1,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
1,3,0,1,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
0,2,0,0,0,0,3,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,2,0,0,0,1,2,3,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
0,3,0,1,0,1,3,4,4,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
1,1,0,0,0,0,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,1,0,0,0,1,4,1,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
0,0,1,1,0,1,3,2,3,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
1,2,0,1,0,1,1,4,1,14,1,2,-1.7,94.027,-38.3,0.903,4991.6,1
0,0,1,1,0,1,0,2,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
0,6,0,1,0,1,4,1,3,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
2,3,0,1,1,1,3,1,3,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
1,1,0,0,0,0,5,3,2,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
0,1,0,1,0,0,5,2,1,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
1,1,0,1,0,1,5,0,2,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
0,6,0,1,0,0,2,0,2,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
0,3,0,1,0,0,3,4,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1,1,0,0,0,0,3,1,4,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
1,1,0,1,0,0,5,0,1,999,0,0,-2.9,92.963,-40.8,1.262,5076.2,0
0,2,0,1,1,1,3,1,3,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
0,2,0,0,1,0,5,0,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
0,5,1,1,0,1,4,1,4,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
0,5,0,1,0,1,4,0,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,1
1,2,0,0,0,0,4,0,1,999,0,0,-1.7,94.215,-40.3,0.8759999999999999,4991.6,0
0,0,1,1,0,0,5,3,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,1
0,3,1,1,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
0,0,1,1,0,0,3,4,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
0,0,0,1,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.406,5099.1,0
0,6,0,1,0,1,2,1,1,999,0,0,-1.1,94.767,-50.8,1.028,4963.6,1
1,1,0,0,0,0,3,1,16,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
1,4,1,0,0,1,3,4,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
0,2,0,1,0,1,0,2,5,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
2,2,0,0,0,0,3,3,3,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
1,2,0,1,1,1,3,2,3,999,0,0,-1.8,92.893,-46.2,1.354,5099.1,1
0,1,1,0,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
0,5,0,1,0,1,4,2,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,1,0,0,0,1,1,2,2,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0
0,3,1,0,0,0,3,1,2,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
1,3,0,0,0,0,5,4,3,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
0,3,0,1,0,1,1,4,1,999,0,0,1.4,93.444,-36.1,4.967,5228.1,0
1,1,0,0,0,1,0,1,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
0,6,1,1,0,1,1,2,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
1,6,0,1,0,0,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1,6,0,0,1,1,1,4,1,3,1,2,-2.9,92.201,-31.4,0.879,5076.2,0
2,6,0,1,0,0,1,2,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
0,0,0,1,1,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
0,2,0,2,2,1,0,2,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
1,1,0,1,1,1,2,0,2,999,0,0,-3.4,92.649,-30.1,0.715,5017.5,0
0,0,0,0,0,1,1,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
2,6,0,1,0,1,2,1,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
1,4,1,1,0,1,2,3,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
1,2,0,0,0,1,3,3,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
0,5,0,1,0,0,3,4,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
2,0,0,1,0,0,5,4,4,999,0,0,1.4,94.465,-41.8,4.959,5228.1,0
1,6,0,1,0,1,3,4,1,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
1,2,0,0,0,1,3,1,5,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
1,5,1,1,0,1,3,4,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
2,1,0,0,0,1,1,2,1,5,1,2,-2.9,92.201,-31.4,0.884,5076.2,1
0,1,0,1,1,1,2,4,7,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
1,3,0,0,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
0,4,0,0,0,0,5,3,1,999,0,0,1.4,94.465,-41.8,4.8660000000000005,5228.1,0
1,1,0,0,0,0,4,4,2,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
0,6,0,0,0,1,8,3,2,999,0,0,-3.4,92.431,-26.9,0.722,5017.5,0
0,6,0,0,0,1,2,1,5,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
1,6,0,1,0,1,4,0,4,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
0,5,0,1,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
0,3,1,0,0,0,3,4,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
0,0,0,1,0,0,3,2,6,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,6,1,0,0,0,5,3,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
2,2,0,1,1,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
0,2,0,1,0,1,4,2,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,1
0,3,0,1,0,0,2,0,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
1,1,0,1,1,1,0,4,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0
2,6,0,0,0,1,3,1,2,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
1,2,0,0,0,1,2,0,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
0,0,0,0,0,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1,0,0,0,1,4,2,5,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
1,6,1,0,0,0,3,2,4,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
0,4,0,0,0,1,3,3,3,9,2,2,-1.8,93.876,-40.0,0.6990000000000001,5008.7,1
1,3,0,1,0,1,4,0,3,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
0,5,0,0,0,0,5,0,6,999,0,0,1.4,94.465,-41.8,4.958,5228.1,0
0,2,0,1,0,1,2,3,1,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
0,0,1,1,0,0,3,2,7,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
1,1,0,0,0,1,8,3,2,999,0,0,-1.1,94.601,-49.5,0.965,4963.6,0
0,1,1,1,0,1,3,3,1,999,0,0,-1.8,92.893,-46.2,1.327,5099.1,0
1,3,0,0,0,1,4,3,3,999,0,0,1.4,93.918,-42.7,4.958,5228.1,0
0,1,0,0,0,1,3,4,5,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
0,3,1,1,0,1,4,0,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
0,6,0,0,1,1,3,2,2,12,1,2,-1.8,92.893,-46.2,1.244,5099.1,0
0,2,0,0,0,0,3,4,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,1,0,0,0,1,2,0,3,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
0,4,0,1,0,1,3,4,1,6,2,2,-1.8,93.876,-40.0,0.682,5008.7,1
0,6,1,1,0,1,3,1,2,999,0,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,0
0,2,0,0,0,1,4,2,4,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,2,0,1,0,1,2,0,1,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
0,2,1,0,1,1,3,0,5,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
0,5,1,1,0,0,3,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,2,0,1,0,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
0,7,1,0,1,0,3,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,3,0,1,0,1,0,1,4,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
0,2,0,1,0,1,1,1,8,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
1,1,0,0,0,1,3,4,2,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
2,6,0,1,0,1,3,2,4,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,0
1,2,1,1,1,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,1
2,0,0,1,1,1,2,0,1,999,0,0,-3.4,92.649,-30.1,0.716,5017.5,0
0,3,0,0,1,0,5,0,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
1,2,0,0,0,1,3,4,2,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
0,6,0,1,0,1,4,2,1,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,2,0,1,0,0,2,4,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
0,4,0,0,0,1,4,0,2,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
0,1,1,0,0,0,5,1,2,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
0,1,1,0,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.966,5228.1,0
0,6,1,0,1,0,5,4,1,999,0,0,1.4,94.465,-41.8,4.962,5228.1,0
0,1,0,1,0,1,4,2,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,2,0,0,0,0,5,2,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
1,0,0,0,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.966,5228.1,0
0,4,1,1,0,1,3,1,4,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
0,3,0,1,0,0,4,2,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,6,0,0,0,1,3,2,3,999,0,0,-1.8,92.893,-46.2,1.2990000000000002,5099.1,0
1,1,0,1,0,1,1,0,2,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
2,1,0,1,0,1,4,0,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,1
0,2,0,1,1,0,3,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,0,0,2,2,0,3,0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
1,4,0,1,0,1,2,1,7,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
0,3,0,0,0,1,0,2,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
1,0,0,1,0,0,5,2,2,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
0,6,1,0,0,0,3,4,4,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,3,0,0,0,0,3,4,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
0,3,1,1,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
0,1,0,0,1,1,1,3,3,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
0,0,1,1,0,1,1,2,2,999,0,0,1.4,93.444,-36.1,4.97,5228.1,0
2,4,0,0,0,0,3,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,0,0,1,0,1,0,1,2,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
1,1,0,0,0,1,4,2,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,3,0,0,0,1,2,4,3,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
1,1,0,1,0,1,0,4,1,999,0,0,-1.8,93.075,-47.1,1.445,5099.1,0
0,5,0,0,0,0,3,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,3,0,1,1,1,3,4,4,999,0,0,-1.8,92.893,-46.2,1.281,5099.1,0
1,1,0,0,1,0,5,1,4,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
0,4,1,0,0,0,5,2,3,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
1,2,0,0,0,1,6,3,1,999,0,0,-1.1,94.199,-37.5,0.878,4963.6,1
1,1,0,1,0,1,2,1,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
1,2,1,0,1,1,2,1,1,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
0,5,0,1,0,1,0,0,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
0,4,0,0,0,1,2,1,2,999,0,0,-0.1,93.2,-42.0,4.021,5195.8,0
0,2,0,1,0,0,5,4,4,999,0,0,1.4,94.465,-41.8,4.864,5228.1,1
0,5,0,1,0,0,4,1,1,14,1,2,-1.7,94.215,-40.3,0.79,4991.6,0
0,6,0,0,0,0,3,3,1,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
1,1,0,0,0,0,5,2,4,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
0,3,0,1,0,1,0,0,1,999,0,0,-1.8,93.075,-47.1,1.453,5099.1,0
0,2,0,1,0,1,0,1,1,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
0,1,0,1,0,0,5,1,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
0,6,0,1,0,1,1,4,10,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
3,4,0,1,0,0,5,0,5,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
2,2,0,1,0,0,6,1,1,999,0,0,-3.4,92.379,-29.8,0.8029999999999999,5017.5,0
1,1,1,0,0,0,3,2,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1,1,0,0,0,0,5,0,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
1,4,0,2,2,1,6,3,2,999,0,0,-3.4,92.379,-29.8,0.809,5017.5,0
0,1,0,1,0,1,1,1,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
1,3,1,1,1,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
1,2,0,1,0,1,3,2,1,999,0,0,-1.8,92.893,-46.2,1.244,5099.1,1
1,2,1,1,0,0,3,4,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
2,0,1,0,1,0,3,1,3,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,0,1,0,0,0,5,3,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
0,1,0,0,0,1,1,0,5,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,0,1,0,0,5,1,11,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
1,6,0,1,1,0,1,0,1,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
0,4,1,1,0,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
1,6,0,1,0,0,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,3,0,0,0,0,3,4,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,3,0,2,2,1,3,0,2,999,0,0,-1.8,92.893,-46.2,1.291,5099.1,0
0,1,0,0,0,1,1,0,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
0,6,0,1,0,1,1,3,6,999,0,0,1.4,93.444,-36.1,4.962,5228.1,0
0,2,0,0,1,0,5,1,3,999,0,0,1.4,94.465,-41.8,4.967,5228.1,0
0,6,0,1,1,1,1,2,7,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
2,5,1,1,1,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1,2,0,1,0,0,1,4,13,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
0,3,0,1,0,0,3,0,1,999,0,0,-1.8,92.893,-46.2,1.344,5099.1,0
0,2,0,0,0,1,3,4,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
0,1,1,1,0,0,5,0,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
0,1,0,1,0,1,0,3,1,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,1
0,6,0,1,0,1,1,4,4,999,0,0,-2.9,92.201,-31.4,0.8340000000000001,5076.2,1
0,3,0,1,1,1,1,2,3,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
0,1,0,0,0,1,2,0,5,999,0,0,-0.1,93.2,-42.0,4.1530000000000005,5195.8,0
0,2,0,1,0,0,2,2,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,1
0,1,0,0,1,0,3,0,5,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
1,4,0,1,0,0,5,0,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
0,5,0,1,0,0,3,1,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
1,6,0,1,0,0,3,0,1,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1,2,0,0,1,0,5,0,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
2,1,1,0,0,0,4,3,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
0,2,0,0,0,1,3,3,2,999,0,0,-1.8,92.893,-46.2,1.266,5099.1,0
1,6,0,0,1,0,3,4,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,0,1,0,0,0,3,0,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
1,2,0,1,0,1,2,4,1,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
0,1,0,1,0,1,2,4,4,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
1,1,0,0,0,0,3,0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
1,1,0,0,1,1,4,0,5,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
0,5,1,0,0,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
1,1,1,0,0,0,3,0,1,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
0,3,1,0,1,0,3,1,19,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
0,3,0,1,0,0,5,3,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
0,1,0,1,0,0,3,0,2,999,0,0,1.1,93.994,-36.4,4.856,5191.0,0
1,1,0,0,0,0,3,4,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
0,3,0,0,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
0,6,0,1,0,1,1,3,2,999,0,0,1.4,93.444,-36.1,4.962,5228.1,1
0,4,0,0,0,0,4,3,3,999,0,0,-1.7,94.215,-40.3,0.899,4991.6,1
0,1,0,1,0,0,5,0,2,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
1,4,0,0,0,1,4,0,2,16,1,2,-1.7,94.215,-40.3,0.8759999999999999,4991.6,1
0,2,0,0,0,0,5,3,1,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
2,1,0,0,0,0,3,3,9,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
0,2,1,2,2,0,3,1,2,999,0,0,1.1,93.994,-36.4,4.864,5191.0,1
0,2,0,1,0,1,4,3,2,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
0,1,0,0,0,1,3,4,1,999,0,0,-1.8,92.893,-46.2,1.27,5099.1,0
0,2,0,1,0,1,4,2,2,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,3,0,0,0,0,5,2,1,999,0,0,1.4,94.465,-41.8,4.865,5228.1,0
0,0,1,0,0,1,3,4,3,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
2,5,0,0,0,0,5,0,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
0,6,0,0,1,1,2,3,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
1,2,0,1,0,1,4,3,3,999,0,0,1.4,93.918,-42.7,4.968,5228.1,1
0,2,0,1,0,1,0,3,2,999,0,0,-1.8,93.075,-47.1,1.41,5099.1,0
2,6,0,1,1,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
0,6,0,0,0,1,1,2,5,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
1,2,0,1,0,0,3,3,5,999,0,0,1.1,93.994,-36.4,4.86,5191.0,0
1,6,0,1,0,1,3,1,1,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,0
2,0,1,1,0,0,3,1,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,2,0,1,1,1,2,3,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
0,3,1,1,0,1,0,1,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
1,4,0,0,1,0,5,3,5,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
2,1,0,1,0,1,1,3,6,999,0,0,1.4,93.444,-36.1,4.968,5228.1,0
0,2,0,0,0,1,1,0,1,999,0,0,-2.9,92.201,-31.4,0.884,5076.2,0
1,3,1,0,0,0,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,3,0,1,0,1,1,3,7,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,1,0,0,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.859,5191.0,0
0,1,0,0,0,1,2,4,2,999,0,0,-0.1,93.2,-42.0,4.12,5195.8,0
0,5,0,0,0,0,5,2,4,999,0,0,1.4,94.465,-41.8,4.96,5228.1,0
2,6,0,1,0,0,3,2,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,1,0,0,0,1,1,0,4,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
1,1,0,0,0,0,5,4,1,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,1,0,0,3,2,999,0,0,-1.8,93.075,-47.1,1.365,5099.1,1
0,3,0,0,0,1,2,3,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
0,1,0,1,0,0,3,3,2,999,0,0,1.1,93.994,-36.4,4.855,5191.0,0
2,1,0,1,0,1,1,0,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
0,2,0,0,0,1,1,4,2,999,0,0,-2.9,92.201,-31.4,0.879,5076.2,0
0,3,0,0,0,1,2,3,3,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
1,3,1,2,2,1,2,3,2,999,0,0,-0.1,93.2,-42.0,4.0760000000000005,5195.8,0
0,0,0,0,0,0,3,4,2,999,0,0,1.1,93.994,-36.4,4.857,5191.0,0
0,3,1,0,0,0,3,4,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,1
0,1,0,0,0,1,1,0,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
2,2,0,1,1,1,3,1,2,999,0,0,-1.8,92.893,-46.2,1.25,5099.1,1
1,2,0,0,0,1,5,4,5,999,0,0,-1.7,94.055,-39.8,0.767,4991.6,0
1,2,0,0,0,1,1,1,1,4,3,2,-2.9,92.201,-31.4,0.8809999999999999,5076.2,0
1,1,0,0,0,1,1,2,1,999,0,0,1.4,93.444,-36.1,4.965,5228.1,0
1,1,1,0,0,1,1,0,2,999,0,0,1.4,93.444,-36.1,4.963,5228.1,0
1,5,1,1,1,1,4,0,1,999,0,0,1.4,93.918,-42.7,4.961,5228.1,0
0,1,0,0,0,1,5,3,2,999,0,0,-2.9,92.963,-40.8,1.235,5076.2,1
0,0,0,0,0,0,5,3,3,999,0,0,1.4,94.465,-41.8,4.961,5228.1,0
0,1,0,0,0,0,5,0,3,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
0,2,0,0,0,1,4,2,7,999,0,0,1.4,93.918,-42.7,4.96,5228.1,0
0,1,0,1,0,1,1,4,3,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
0,0,0,0,0,1,1,1,1,999,0,0,1.4,93.444,-36.1,4.964,5228.1,0
0,4,0,1,0,1,0,1,3,999,0,0,-1.8,93.075,-47.1,1.405,5099.1,0
0,0,0,0,0,1,0,4,2,999,0,0,-1.8,93.075,-47.1,1.415,5099.1,0
2,6,0,1,0,1,4,1,1,999,0,0,1.4,93.918,-42.7,4.957,5228.1,0
0,6,0,1,0,1,4,3,1,999,0,0,1.4,93.918,-42.7,4.962,5228.1,0
0,1,0,1,0,1,5,0,1,10,1,2,-1.7,94.055,-39.8,0.7020000000000001,4991.6,1
1,2,0,0,0,1,4,1,2,999,0,0,-1.7,94.215,-40.3,0.861,4991.6,0
1,2,0,1,0,0,5,0,2,999,0,0,1.4,94.465,-41.8,4.864,5228.1,0
1,1,0,1,1,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
1,2,0,0,0,1,4,4,1,999,0,0,1.4,93.918,-42.7,4.963,5228.1,0
0,1,0,1,0,1,5,2,3,999,0,0,-2.9,92.963,-40.8,1.215,5076.2,1
0,0,1,1,1,0,3,1,1,999,0,0,1.1,93.994,-36.4,4.864,5191.0,0
1,6,0,0,0,0,4,2,1,999,0,0,-1.7,94.215,-40.3,0.889,4991.6,0
0,3,1,1,0,0,3,4,2,999,0,0,1.1,93.994,-36.4,4.8580000000000005,5191.0,0
0,2,0,1,0,1,3,4,1,999,0,0,-1.8,92.893,-46.2,1.334,5099.1,0
0,3,0,1,1,1,4,3,6,999,0,0,1.4,93.918,-42.7,4.968,5228.1,0
2,2,0,0,1,1,2,2,1,999,0,0,-0.1,93.2,-42.0,4.191,5195.8,0
0,0,0,0,0,1,6,4,2,999,0,0,-1.1,94.199,-37.5,0.88,4963.6,1
